X,Y
-2000.0,-134.55962
-1979.8995,-1681.3307
-1959.799,-1212.0101
-1939.6985,-2211.0557
-1919.598,-2363.4883
-1899.4974,-1371.4432
-1879.397,-1595.9839
-1859.2965,-1578.9146
-1839.1959,-1561.8452
-1819.0955,-2434.7195
-1798.995,-1527.7065
-1778.8945,-1510.6372
-1758.794,-1493.5679
-1738.6935,-1476.4985
-1718.593,-2867.4753
-1698.4924,-1305.938
-1678.392,-1425.2904
-1658.2915,-1408.2211
-1638.1909,-1391.1517
-1618.0905,-941.6157
-1597.99,-1357.0131
-1577.8894,-1339.9437
-1557.789,-1322.8744
-1537.6885,-1305.805
-1517.5879,-1532.3201
-1497.4874,-1271.6664
-1477.387,-1254.597
-1457.2864,-1237.5276
-1437.1859,-1220.4583
-1417.0854,-1203.3889
-1396.985,-1186.3196
-1376.8844,-1724.3717
-1356.7839,-1272.3698
-1336.6835,-1135.1116
-1316.5829,-1118.0422
-1296.4824,-1100.9729
-1276.382,-1083.9036
-1256.2814,-1066.8342
-1236.1809,-703.0933
-1216.0804,-2132.45
-1195.9799,-1015.62616
-1175.8794,-832.3219
-1155.7789,-981.4874
-1135.6783,-1730.1823
-1115.5779,-947.34875
-1095.4774,-1141.0143
-1075.3768,-913.21
-1055.2764,-896.1407
-1035.1759,983.8238
-1015.0754,-794.8564
-994.97485,-844.9327
-974.8744,-819.87054
-954.77386,-810.79395
-934.67334,-811.2235
-914.5729,-776.6553
-894.47235,-759.58594
-874.3719,-980.2361
-854.27136,-803.33057
-834.17084,-708.37787
-814.0704,-691.30853
-793.96985,-666.6946
-773.8693,-657.16986
-753.76886,-556.588
-733.66833,260.88742
-713.5678,-605.9618
-693.46735,-588.89246
-673.3668,-571.8231
-653.26636,-411.32977
-633.16583,-1078.214
-613.0653,-436.64374
-592.96484,-1220.8955
-572.8643,-396.0728
-552.7638,-469.40704
-532.6633,-353.10922
-512.5628,-435.26834
-492.4623,-418.199
-472.36182,-417.41708
-452.2613,-384.0603
-432.1608,-414.31073
-412.0603,-839.2589
-391.9598,-332.85226
-371.85928,-922.026
-351.7588,-1166.1023
-331.6583,-487.47983
-311.5578,-264.57486
-291.45728,-247.50552
-271.35678,-230.43619
-251.25629,-213.36684
-231.15578,-196.29749
-211.05528,-179.22813
-190.95477,-852.3629
-170.85428,1698.5033
-150.75377,-128.0201
-130.65326,-245.73433
-110.552765,-93.88141
-90.45226,1182.6938
-70.35176,-59.742714
-50.251255,196.33406
-30.150753,-25.60402
-10.050251,-8.534674
10.050251,-222.51169
30.150753,25.60402
50.251255,42.673367
70.35176,611.91815
90.45226,-777.5493
110.552765,62.825523
130.65326,694.5969
150.75377,128.0201
170.85428,145.08945
190.95477,-619.7819
211.05528,391.64127
231.15578,1241.0441
251.25629,95.00445
271.35678,230.43619
291.45728,367.0862
311.5578,264.57486
331.6583,-399.25513
351.7588,655.2273
371.85928,315.78293
391.9598,-1158.5029
412.0603,477.50684
432.1608,585.12476
452.2613,384.0603
472.36182,706.74817
492.4623,418.199
512.5628,563.30743
532.6633,-37.380962
552.7638,35.341846
572.8643,486.47638
592.96484,503.54572
613.0653,790.3934
633.16583,-453.02524
653.26636,554.7538
673.3668,384.27795
693.46735,499.21158
713.5678,605.9618
733.66833,122.46105
753.76886,241.14648
773.8693,338.9306
793.96985,1399.832
814.0704,691.30853
834.17084,708.37787
854.27136,725.44727
874.3719,742.5166
894.47235,745.39777
914.5729,776.6553
934.67334,721.79584
954.77386,810.79395
974.8744,915.5196
994.97485,844.9327
1015.0754,862.002
1035.1759,879.07135
1055.2764,1225.5887
1075.3768,913.21
1095.4774,930.2794
1115.5779,992.7031
1135.6783,-3.925649
1155.7789,948.2247
1175.8794,998.55676
1195.9799,1038.1094
1216.0804,1786.5223
1236.1809,1049.7648
1256.2814,1066.998
1276.382,975.7605
1296.4824,1100.9729
1316.5829,1118.0422
1336.6835,1135.1116
1356.7839,1152.1809
1376.8844,1200.8756
1396.985,1186.3196
1417.0854,1865.7279
1437.1859,1220.4583
1457.2864,1286.647
1477.387,1254.597
1497.4874,1262.9878
1517.5879,1465.7161
1537.6885,1264.9109
1557.789,714.1158
1577.8894,1339.9437
1597.99,1303.7383
1618.0905,1374.0824
1638.1909,368.07904
1658.2915,843.64404
1678.392,1348.8365
1698.4924,1442.3597
1718.593,1232.2593
1738.6935,759.8964
1758.794,3508.6433
1778.8945,1152.7651
1798.995,1527.7065
1819.0955,1544.7759
1839.1959,1561.8452
1859.2965,1759.1477
1879.397,1595.9839
1899.4974,1613.0532
1919.598,1755.3702
1939.6985,1443.0316
1959.799,1664.2614
1979.8995,1681.3307
2000.0,1136.0166
