X,Y
104.391426,566.88135
64.53723,782.3147
368.02148,1074.6967
665.7292,1353.9423
-236.09729,1013.00385
280.70578,862.2438
-803.3492,498.2924
210.6401,502.6643
1112.7666,1746.1058
-239.78094,416.58218
-641.1323,436.1715
1124.1127,1304.3387
958.1296,1229.4474
-576.28284,639.6093
-399.85843,1022.93524
-60.949387,846.83014
-412.5397,470.31177
193.53273,1074.9683
743.72626,981.14307
239.90985,697.85803
-284.05087,584.54083
1528.6237,1605.3175
-195.14252,722.975
119.91661,1055.1083
446.6777,953.5115
1710.3413,1765.0244
495.26083,1254.7283
-177.1097,383.28467
-935.6139,-2.4016778
-722.53394,455.82657
-58.937996,929.02313
-180.70715,678.94495
-249.77867,720.76447
-116.12261,501.5842
-71.2995,707.247
-645.5208,553.3082
676.738,969.3219
129.06357,767.4083
1308.0139,1768.4761
456.6187,1329.0999
794.3593,1206.2324
-802.6838,457.6141
-105.62248,867.67236
-293.92233,518.8362
-419.28766,1018.9292
922.9049,989.4087
232.86479,905.2407
-343.58246,123.56606
-1010.8919,287.59714
29.162996,700.56
126.74348,909.81976
487.6944,1112.6785
377.79254,934.76215
35.028404,1069.3788
407.72412,1213.0161
218.13998,637.37354
-8.0608,774.21326
-1052.3604,28.966345
-18.947245,595.91644
-1117.7312,20.871857
380.02936,1192.1967
707.85486,1005.6277
1063.0591,1495.5564
-841.23303,299.55118
22.651134,785.62646
-549.01025,553.83716
211.2788,1178.0719
-937.7799,335.0444
515.7884,1183.0339
-747.9596,487.45026
52.435295,260.29843
-104.94572,1020.48627
385.26,1009.13605
892.1086,1416.0659
-445.74814,635.0658
-420.93106,591.9686
-399.07486,574.519
-728.2694,831.5272
226.6387,812.2518
567.9441,1157.7427
-357.25888,1052.2269
442.4077,458.5232
169.39981,698.1541
-77.49323,1127.768
-369.20972,377.4546
-391.26025,618.4612
-29.344938,789.94836
-85.3079,686.353
195.30397,644.2763
-43.741776,989.3708
242.156,809.97876
-273.8869,294.15115
109.645676,1023.5086
153.4469,745.27124
-304.17325,811.68225
-309.27777,462.88843
-478.5763,483.27307
952.1678,1336.112
1115.9327,1826.0547
300.53433,907.4866
-193.89624,586.3572
-487.54074,296.66403
23.759525,1058.1586
-486.9206,864.55383
-468.69006,254.49223
-1342.1,-12.370704
-1435.3508,-275.33356
420.00848,1078.7257
412.16037,847.0767
64.247795,807.7398
27.524946,1257.4844
-249.80298,614.80774
817.1098,1296.7365
153.53215,1135.668
513.0487,1163.8936
-766.36835,574.7353
-319.0336,519.506
91.39409,926.0991
145.7093,887.94885
-860.3803,198.86298
68.4301,928.5129
-910.5944,289.0542
-505.11102,611.0966
-100.93329,818.48694
-661.9698,675.4141
-28.784883,956.52826
518.9056,1201.466
-382.4047,828.26227
547.1479,1081.9135
-700.3446,15.93637
-464.19965,551.8764
-280.1677,453.43448
690.08765,1085.8765
-102.66181,351.81897
