X,Y
-2000.0,-1244.4
-1979.8995,-1231.8934
-1959.799,-1023.73157
-1939.6985,-1326.0308
-1919.598,-1404.8215
-1899.4974,-1388.1688
-1879.397,-949.57697
-1859.2965,-1156.8542
-1839.1959,-1292.1344
-1819.0955,-1131.8412
-1798.995,-1119.3347
-1778.8945,-1106.8281
-1758.794,-1094.3217
-1738.6935,-1081.8151
-1718.593,-1121.5548
-1698.4924,-1157.5696
-1678.392,-929.5059
-1658.2915,-1031.789
-1638.1909,-1019.2824
-1618.0905,-1006.7759
-1597.99,-939.5245
-1577.8894,-1038.1643
-1557.789,-969.2563
-1537.6885,-956.74976
-1517.5879,-944.2432
-1497.4874,-822.79474
-1477.387,-919.23016
-1457.2864,-891.3913
-1437.1859,-894.2171
-1417.0854,-881.7106
-1396.985,-869.20404
-1376.8844,-856.6975
-1356.7839,-927.38226
-1336.6835,-757.08636
-1316.5829,-699.6515
-1296.4824,-806.6714
-1276.382,-754.4507
-1256.2814,-801.74243
-1236.1809,-781.4055
-1216.0804,-653.18585
-1195.9799,-744.1387
-1175.8794,-731.63214
-1155.7789,-820.80176
-1135.6783,-802.20197
-1115.5779,-694.11255
-1095.4774,-704.181
-1075.3768,-710.894
-1055.2764,-656.59296
-1035.1759,-592.01886
-1015.0754,-453.87903
-994.97485,-619.07336
-974.8744,-606.56683
-954.77386,-623.3251
-934.67334,-589.81146
-914.5729,-569.04724
-894.47235,-556.5407
-874.3719,-711.47406
-854.27136,-642.9139
-834.17084,-519.0211
-814.0704,-506.5146
-793.96985,-379.54184
-773.8693,-563.23303
-753.76886,-468.99496
-733.66833,-456.48843
-713.5678,-443.9819
-693.46735,-369.64352
-673.3668,-431.90326
-653.26636,-433.76172
-633.16583,-400.05118
-613.0653,-381.44925
-592.96484,-399.15668
-572.8643,-356.4362
-552.7638,-505.86676
-532.6633,-331.42313
-512.5628,-410.856
-492.4623,-306.41006
-472.36182,-503.2924
-452.2613,-281.39697
-432.1608,-249.194
-412.0603,-77.34143
-391.9598,-32.13339
-371.85928,-231.37085
-351.7588,-218.86432
-331.6583,-347.89215
-311.5578,-193.85126
-291.45728,27.283716
-271.35678,-168.8382
-251.25629,-146.40689
-231.15578,-92.78922
-211.05528,73.08751
-190.95477,-118.81206
-170.85428,-106.30553
-150.75377,-93.798996
-130.65326,108.15221
-110.552765,-68.78593
-90.45226,-114.83152
-70.35176,-43.772865
-50.251255,-50.2017
-30.150753,-137.2493
-10.050251,-6.2532663
10.050251,-133.52377
30.150753,-173.65294
50.251255,31.26633
70.35176,43.772865
90.45226,56.279396
110.552765,49.33051
130.65326,81.292465
150.75377,277.51822
170.85428,84.66199
190.95477,118.81206
211.05528,319.23688
231.15578,143.82512
251.25629,156.33167
271.35678,168.8382
291.45728,247.77937
311.5578,391.24637
331.6583,206.35779
351.7588,331.01886
371.85928,231.37085
391.9598,243.87738
412.0603,256.3839
432.1608,268.89044
452.2613,281.39697
472.36182,269.45532
492.4623,156.66429
512.5628,180.45737
532.6633,386.39017
552.7638,362.78345
572.8643,147.35333
592.96484,368.94272
613.0653,254.01035
633.16583,393.95578
653.26636,315.33047
673.3668,418.96884
693.46735,473.69336
713.5678,443.9819
733.66833,456.48843
753.76886,468.99496
773.8693,481.5015
793.96985,664.1207
814.0704,506.5146
834.17084,617.81146
854.27136,531.52765
874.3719,376.53674
894.47235,556.5407
914.5729,569.04724
934.67334,581.5538
954.77386,536.5687
974.8744,563.1569
994.97485,728.2185
1015.0754,673.7341
1035.1759,661.40497
1055.2764,719.525
1075.3768,669.0995
1095.4774,681.606
1115.5779,694.11255
1135.6783,833.63696
1155.7789,719.1256
1175.8794,517.85284
1195.9799,605.2207
1216.0804,756.6452
1236.1809,769.15173
1256.2814,745.2091
1276.382,794.1648
1296.4824,777.0047
1316.5829,819.1779
1336.6835,831.68445
1356.7839,949.682
1376.8844,822.31696
1396.985,821.464
1417.0854,1047.2513
1437.1859,894.2171
1457.2864,906.72363
1477.387,934.7637
1497.4874,931.7367
1517.5879,944.2432
1537.6885,1179.4875
1557.789,969.2563
1577.8894,981.7628
1597.99,1137.9708
1618.0905,1006.7759
1638.1909,1019.2824
1658.2915,1031.789
1678.392,851.32764
1698.4924,1104.1251
1718.593,1069.3086
1738.6935,875.1529
1758.794,1094.3217
1778.8945,1106.8281
1798.995,1119.3347
1819.0955,1131.8412
1839.1959,1043.0105
1859.2965,972.61505
1879.397,1169.3608
1899.4974,1267.763
1919.598,1287.1682
1939.6985,1207.6807
1959.799,1219.387
1979.8995,1196.3616
2000.0,1244.4
