X,Y
-2000.0,-16.606
-1959.596,-16.270525
-1919.1919,-15.935051
-1878.7878,-25.975935
-1838.3838,-15.264101
-1797.9799,-14.928626
-1757.5758,-14.593151
-1717.1718,-14.257677
-1676.7677,-8.60357
-1636.3636,-13.586727
-1595.9596,-13.251252
-1555.5555,-12.915778
-1515.1515,-12.580303
-1474.7474,-12.244828
-1434.3434,-11.909353
-1393.9395,-11.573879
-1353.5354,-11.238404
-1313.1313,-10.902929
-1272.7273,-10.567454
-1232.3232,8.179004
-1191.9192,-9.896505
-1151.5151,1.5255859
-1111.1111,12.289232
-1070.707,-0.4665004
-1030.303,-8.554606
-989.899,-8.219131
-949.49493,-7.8836565
-909.0909,-17.647703
-868.6869,15.721926
-828.28284,-6.8772326
-787.8788,-6.5417576
-747.47473,-6.2062826
-707.0707,-5.870808
-666.6667,-5.535333
-626.26263,-5.1998587
-585.8586,-4.8643837
-545.4545,-4.528909
-505.0505,15.914837
-464.64645,-3.8579595
-424.24243,-3.5224848
-383.83838,-3.18701
-343.43436,-2.8515353
-303.0303,-2.5160606
-262.62625,-2.1805859
-222.22223,-1.8451111
-181.81818,-1.5096364
-141.41414,-1.1741617
-101.0101,15.325211
-60.60606,-0.5032121
-20.20202,-0.16773738
20.20202,-6.6838694
60.60606,0.5032121
101.0101,0.8386869
141.41414,1.1741617
181.81818,1.5096364
222.22223,1.8451111
262.62625,-12.12206
303.0303,2.5160606
343.43436,2.8515353
383.83838,3.18701
424.24243,3.5224848
464.64645,3.8579595
505.0505,4.1934342
545.4545,27.204893
585.8586,4.8643837
626.26263,5.1998587
666.6667,5.535333
707.0707,5.870808
747.47473,-4.708969
787.8788,27.275583
828.28284,6.8772326
868.6869,7.212707
909.0909,7.548182
949.49493,7.8836565
989.899,8.219131
1030.303,-6.283274
1070.707,8.89008
1111.1111,9.225555
1151.5151,9.56103
1191.9192,9.896505
1232.3232,10.231979
1272.7273,10.567454
1313.1313,24.659092
1353.5354,0.48639062
1393.9395,11.573879
1434.3434,11.909353
1474.7474,9.653454
1515.1515,12.580303
1555.5555,12.915778
1595.9596,13.251252
1636.3636,13.586727
1676.7677,13.922202
1717.1718,14.257677
1757.5758,0.8902732
1797.9799,14.928626
1838.3838,15.264101
1878.7878,15.599576
1919.1919,15.935051
1959.596,16.270525
2000.0,16.606
