X,Y
-2000.0,-1619.8
-1979.8995,-1603.5206
-1959.799,-1587.2412
-1939.6985,-1570.9618
-1919.598,-1554.6824
-1899.4974,-1450.5941
-1879.397,-1522.1237
-1859.2965,-1505.8442
-1839.1959,-1489.5648
-1819.0955,-1473.2854
-1798.995,-1457.006
-1778.8945,-1732.6012
-1758.794,-1424.4473
-1738.6935,-1408.1678
-1718.593,-1391.8884
-1698.4924,-1375.609
-1678.392,-1359.3296
-1658.2915,-1343.0503
-1638.1909,-1326.7709
-1618.0905,-1310.4915
-1597.99,-1294.212
-1577.8894,-1277.9326
-1557.789,-1566.6573
-1537.6885,-1245.3739
-1517.5879,-1229.0945
-1497.4874,-1212.8151
-1477.387,-1196.5356
-1457.2864,-1180.2562
-1437.1859,-1163.9769
-1417.0854,-952.1094
-1396.985,-1131.4181
-1376.8844,-1115.1387
-1356.7839,-1098.8593
-1336.6835,-1082.58
-1316.5829,-1066.3005
-1296.4824,-1050.0211
-1276.382,-1033.7417
-1256.2814,-886.89404
-1236.1809,-1001.1829
-1216.0804,-984.9035
-1195.9799,-1080.1814
-1175.8794,-952.3447
-1155.7789,-936.0653
-1135.6783,-1449.8259
-1115.5779,-903.50653
-1095.4774,-887.2271
-1075.3768,-870.94775
-1055.2764,-854.66833
-1035.1759,-1299.2263
-1015.0754,-822.10956
-994.97485,-805.83014
-974.8744,-789.5508
-954.77386,-773.27136
-934.67334,-756.99194
-914.5729,-740.7126
-894.47235,-724.43317
-874.3719,-708.15375
-854.27136,-691.8744
-834.17084,-675.595
-814.0704,-659.31555
-793.96985,-643.0362
-773.8693,-626.7568
-753.76886,-610.4774
-733.66833,-594.198
-713.5678,-577.9186
-693.46735,-561.6392
-673.3668,-545.3598
-653.26636,-529.0804
-633.16583,-512.801
-613.0653,-496.5216
-592.96484,-480.24222
-572.8643,-725.6664
-552.7638,-447.6834
-532.6633,-431.40402
-512.5628,-415.12463
-492.4623,-617.7327
-472.36182,-382.56583
-452.2613,-366.28644
-432.1608,-350.00705
-412.0603,-333.72763
-391.9598,-317.44824
-371.85928,-301.16885
-351.7588,-284.88943
-331.6583,-256.81677
-311.5578,-252.33066
-291.45728,-461.11014
-271.35678,-219.77187
-251.25629,-203.49246
-231.15578,-187.21306
-211.05528,-170.93367
-190.95477,-154.65427
-170.85428,-138.37488
-150.75377,-122.095474
-130.65326,-105.81608
-110.552765,-89.53668
-90.45226,-73.257286
-70.35176,-56.97789
-50.251255,-40.698494
-30.150753,-24.419096
-10.050251,-8.139698
10.050251,8.139698
30.150753,24.419096
50.251255,40.698494
70.35176,56.97789
90.45226,73.257286
110.552765,89.53668
130.65326,105.81608
150.75377,122.095474
170.85428,138.37488
190.95477,154.65427
211.05528,170.93367
231.15578,187.21306
251.25629,203.49246
271.35678,219.77187
291.45728,236.05125
311.5578,252.33066
331.6583,268.61005
351.7588,284.88943
371.85928,301.16885
391.9598,317.44824
412.0603,333.72763
432.1608,350.00705
452.2613,366.28644
472.36182,382.56583
492.4623,398.8452
512.5628,415.12463
532.6633,304.69907
552.7638,447.6834
572.8643,463.9628
592.96484,480.24222
613.0653,200.20343
633.16583,512.801
653.26636,529.0804
673.3668,545.3598
693.46735,561.6392
713.5678,577.9186
733.66833,594.198
753.76886,610.4774
773.8693,626.7568
793.96985,643.0362
814.0704,659.31555
834.17084,675.595
854.27136,691.8744
874.3719,708.15375
894.47235,724.43317
914.5729,499.15848
934.67334,408.19492
954.77386,773.27136
974.8744,789.5508
994.97485,805.83014
1015.0754,822.10956
1035.1759,838.3889
1055.2764,854.66833
1075.3768,984.321
1095.4774,887.2271
1115.5779,903.50653
1135.6783,919.78595
1155.7789,936.0653
1175.8794,952.3447
1195.9799,968.62415
1216.0804,984.9035
1236.1809,1001.1829
1256.2814,1017.46234
1276.382,1033.7417
1296.4824,1050.0211
1316.5829,1066.3005
1336.6835,1082.58
1356.7839,1098.8593
1376.8844,1115.1387
1396.985,1131.4181
1417.0854,1147.6975
1437.1859,1163.9769
1457.2864,1180.2562
1477.387,1196.5356
1497.4874,1212.8151
1517.5879,1229.0945
1537.6885,1245.3739
1557.789,1261.6533
1577.8894,1277.9326
1597.99,1294.212
1618.0905,836.547
1638.1909,1326.7709
1658.2915,1343.0503
1678.392,1359.3296
1698.4924,1375.609
1718.593,1391.8884
1738.6935,1241.0835
1758.794,1424.4473
1778.8945,1440.7267
1798.995,1457.006
1819.0955,1473.2854
1839.1959,1489.5648
1859.2965,1505.8442
1879.397,1522.1237
1899.4974,1538.403
1919.598,1554.6824
1939.6985,1570.9618
1959.799,1587.2412
1979.8995,1603.5206
2000.0,1089.24
