X,Y
-2000.0,-18.89
-1995.996,-18.852182
-1991.992,-18.814363
-1987.988,-18.776546
-1983.984,-18.73873
-1979.98,-18.70091
-1975.976,-18.663094
-1971.9719,-18.625275
-1967.968,-18.587458
-1963.964,-14.04964
-1959.96,-18.511822
-1955.9559,-18.474005
-1951.9519,-18.436186
-1947.948,-18.398369
-1943.944,-18.36055
-1939.94,-18.322733
-1935.9359,-18.284914
-1931.9319,-18.247097
-1927.928,-18.20928
-1923.924,-18.171461
-1919.9199,-18.133644
-1915.9159,-18.095825
-1911.9119,-18.058008
-1907.908,-18.02019
-1903.9039,-17.982372
-1899.8999,-17.944555
-1895.8959,-17.906736
-1891.8918,-12.668919
-1887.888,-17.8311
-1883.8839,-17.793283
-1879.8799,-17.755465
-1875.8759,-17.717648
-1871.8718,-17.67983
-1867.8679,-17.642012
-1863.8639,-17.604195
-1859.8599,-17.566376
-1855.8558,-17.528559
-1851.8518,-17.49074
-1847.8479,-17.452923
-1843.8439,-17.415106
-1839.8398,-17.377287
-1835.8358,-17.33947
-1831.8318,-17.301651
-1827.8279,-17.263834
-1823.8239,-17.226015
-1819.8198,-17.188198
-1815.8158,-17.150381
-1811.8118,-17.112562
-1807.8079,-17.074745
-1803.8038,-17.036926
-1799.7998,-16.99911
-1795.7958,-16.96129
-1791.7917,-16.923473
-1787.7878,-16.885656
-1783.7838,-16.847837
-1779.7798,-16.81002
-1775.7758,-16.772202
-1771.7717,-16.734385
-1767.7678,-16.696566
-1763.7638,-16.658749
-1759.7598,-16.620932
-1755.7557,-16.583113
-1751.7517,-16.545296
-1747.7478,-16.507477
-1743.7438,-16.46966
-1739.7397,-16.43184
-1735.7357,-16.394024
-1731.7317,-16.356207
-1727.7278,-16.318388
-1723.7238,-16.280571
-1719.7197,-16.242752
-1715.7157,-16.204935
-1711.7117,-16.167116
-1707.7078,-16.1293
-1703.7037,-16.091482
-1699.6997,-16.053663
-1695.6957,-16.015846
-1691.6917,-15.978028
-1687.6877,-10.740211
-1683.6837,-15.902392
-1679.6797,-15.864574
-1675.6757,-10.426757
-1671.6716,-15.7889385
-1667.6677,-15.7511215
-1663.6637,-15.713304
-1659.6597,-15.675486
-1655.6556,-15.637668
-1651.6516,-15.59985
-1647.6477,-15.562032
-1643.6437,-15.524214
-1639.6396,-15.486397
-1635.6356,-15.448579
-1631.6316,-15.410761
-1627.6277,-15.372943
-1623.6237,-15.335125
-1619.6196,-15.297307
-1615.6156,-15.259489
-1611.6116,-15.221672
-1607.6077,-15.183854
-1603.6036,-15.146036
-1599.5996,-15.108218
-1595.5956,-15.0704
-1591.5916,-15.032582
-1587.5876,-14.994764
-1583.5836,-14.956947
-1579.5796,-14.919129
-1575.5756,-14.881311
-1571.5715,-14.843493
-1567.5676,-14.8056755
-1563.5636,-14.767858
-1559.5596,-14.73004
-1555.5555,-14.692223
-1551.5515,-14.654405
-1547.5476,-14.616587
-1543.5436,-14.578769
-1539.5396,-14.540951
-1535.5355,-10.803133
-1531.5315,-14.465315
-1527.5276,-14.427498
-1523.5236,-14.38968
-1519.5195,-14.351862
-1515.5155,-14.314044
-1511.5115,-14.276226
-1507.5076,-14.238408
-1503.5035,-14.20059
-1499.4995,-14.162773
-1495.4955,-14.124955
-1491.4915,-14.087137
-1487.4874,-14.049319
-1483.4835,-14.011501
-1479.4795,-13.973683
-1475.4755,-13.935865
-1471.4714,-13.898048
-1467.4674,-13.86023
-1463.4635,-13.8224125
-1459.4595,-13.784595
-1455.4554,-8.846777
-1451.4514,-13.708959
-1447.4474,-13.671141
-1443.4435,-13.633324
-1439.4395,-13.595506
-1435.4354,-13.557688
-1431.4314,-13.51987
-1427.4274,-13.482052
-1423.4235,-13.444234
-1419.4194,-13.406417
-1415.4154,-13.368599
-1411.4114,-13.330781
-1407.4073,-13.292963
-1403.4034,-13.255145
-1399.3994,-13.217327
-1395.3954,-13.179509
-1391.3914,-13.141692
-1387.3873,-13.103874
-1383.3834,-13.066056
-1379.3794,-8.928238
-1375.3754,-12.99042
-1371.3713,-12.952602
-1367.3673,-12.914784
-1363.3634,-12.876967
-1359.3594,-12.839149
-1355.3553,-12.8013315
-1351.3513,-12.763514
-1347.3473,-12.725696
-1343.3434,-12.687878
-1339.3394,-8.15006
-1335.3353,-12.612243
-1331.3313,-12.574425
-1327.3273,-12.536607
-1323.3234,-12.498789
-1319.3193,-12.460971
-1315.3153,-12.423153
-1311.3113,-12.385335
-1307.3073,-12.347518
-1303.3033,-12.3097
-1299.2993,-12.271882
-1295.2953,-12.234064
-1291.2913,-12.196246
-1287.2872,-12.158428
-1283.2833,-12.12061
-1279.2793,-12.082793
-1275.2753,-12.044975
-1271.2712,-12.007157
-1267.2672,-11.969339
-1263.2633,-11.931521
-1259.2593,-11.893703
-1255.2552,-11.8558855
-1251.2512,-11.8180685
-1247.2472,-11.780251
-1243.2433,-11.742433
-1239.2393,-6.004615
-1235.2352,-11.666797
-1231.2312,-11.628979
-1227.2272,-11.591161
-1223.2233,-11.553344
-1219.2192,-11.515526
-1215.2152,-11.477708
-1211.2112,-11.43989
-1207.2072,-11.402072
-1203.2032,-6.8642545
-1199.1992,-11.326436
-1195.1952,-6.8886185
-1191.1912,-11.250801
-1187.1871,-11.212983
-1183.1832,-11.175165
-1179.1792,-11.137347
-1175.1752,-11.099529
-1171.1711,-11.061711
-1167.1671,-11.023894
-1163.1632,-5.0860763
-1159.1592,-10.948258
-1155.1552,-10.91044
-1151.1511,-5.3726225
-1147.1471,-10.834805
-1143.1432,-10.796987
-1139.1392,-10.75917
-1135.1351,-10.721352
-1131.1311,-10.683534
-1127.1271,-10.645716
-1123.1232,-10.607898
-1119.1191,-10.57008
-1115.1151,-5.632262
-1111.1111,-10.494445
-1107.107,-10.456627
-1103.1031,-10.418809
-1099.0991,-10.380991
-1095.0951,-10.343173
-1091.0911,-10.305355
-1087.087,-10.267537
-1083.0831,-10.22972
-1079.0791,-10.191902
-1075.0751,-10.154084
-1071.071,-10.116266
-1067.067,-10.078448
-1063.0631,-10.04063
-1059.0591,-10.002812
-1055.055,-9.964995
-1051.051,-9.927177
-1047.047,-9.889359
-1043.0431,-9.8515415
-1039.0391,-9.813724
-1035.035,-9.775906
-1031.031,-9.738088
-1027.027,-9.700271
-1023.023,-9.662453
-1019.01904,-9.624635
-1015.015,-9.586817
-1011.011,-9.548999
-1007.007,-9.511181
-1003.003,-9.473363
-998.999,-9.435546
-994.995,-9.397728
-990.99097,-9.35991
-986.987,-9.322092
-982.983,-9.284274
-978.979,-9.246456
-974.975,-9.208638
-970.97095,-9.170821
-966.967,-9.133003
-962.96295,-9.095185
-958.959,-4.257367
-954.95496,-9.019549
-950.9509,-8.981731
-946.94696,-8.943913
-942.94293,-8.906096
-938.93896,-8.8682785
-934.93494,-8.830461
