X,Y
-2000.0,-1849.8
-1979.8995,-1831.209
-1959.799,-1812.618
-1939.6985,-1794.0271
-1919.598,-1775.4362
-1899.4974,-1756.8452
-1879.397,-1738.2543
-1859.2965,-1719.6633
-1839.1959,-1701.0724
-1819.0955,-1682.4814
-1798.995,-1663.8905
-1778.8945,-1335.7994
-1758.794,-1306.3086
-1738.6935,-1608.1176
-1718.593,-1278.2267
-1698.4924,-1570.9357
-1678.392,-1552.3447
-1658.2915,-1533.7538
-1638.1909,-1515.1628
-1618.0905,-1496.5719
-1597.99,-1477.981
-1577.8894,-1459.3899
-1557.789,-1440.799
-1537.6885,-1422.208
-1517.5879,-1403.6171
-1497.4874,-1385.0261
-1477.387,-1366.4352
-1457.2864,-1347.8442
-1437.1859,-1329.2533
-1417.0854,-1310.6624
-1396.985,-1292.0714
-1376.8844,-1273.4803
-1356.7839,-1254.8894
-1336.6835,-1236.2985
-1316.5829,-1217.7075
-1296.4824,-1199.1166
-1276.382,-1180.5256
-1256.2814,-1161.9347
-1236.1809,-1143.3438
-1216.0804,-1124.7528
-1195.9799,-1106.1619
-1175.8794,-1087.5708
-1155.7789,-1068.9799
-1135.6783,-1050.3889
-1115.5779,-1031.798
-1095.4774,-1013.20703
-1075.3768,-994.6161
-1055.2764,-652.6251
-1035.1759,-632.7342
-1015.0754,-938.8432
-994.97485,-920.25226
-974.8744,-901.6613
-954.77386,-883.0704
-934.67334,-864.4794
-914.5729,-845.8884
-894.47235,-827.2975
-874.3719,-808.70654
-854.27136,-790.1156
-834.17084,-771.5246
-814.0704,-752.93365
-793.96985,-734.3427
-773.8693,-715.7518
-753.76886,-697.1608
-733.66833,-678.5698
-713.5678,-659.9789
-693.46735,-641.38794
-673.3668,-622.797
-653.26636,-604.20605
-633.16583,-585.61505
-613.0653,-567.0241
-592.96484,-548.43317
-572.8643,-529.8422
-552.7638,-511.25125
-532.6633,-492.6603
-512.5628,-474.06934
-492.4623,-455.4784
-472.36182,-436.88745
-452.2613,-418.29648
-432.1608,-399.70554
-412.0603,-381.11456
-391.9598,-362.52362
-371.85928,-343.93268
-351.7588,-325.3417
-331.6583,-306.75076
-311.5578,40.7402
-291.45728,-269.56885
-271.35678,-250.97789
-251.25629,-232.38693
-231.15578,-213.79597
-211.05528,-195.20503
-190.95477,-176.61407
-170.85428,-158.02312
-150.75377,-139.43216
-130.65326,203.55879
-110.552765,-102.25025
-90.45226,-83.659294
-70.35176,-65.068344
-50.251255,-46.477386
-30.150753,-27.886433
-10.050251,-9.295477
10.050251,9.295477
30.150753,27.886433
50.251255,46.477386
70.35176,65.068344
90.45226,406.35928
110.552765,102.25025
130.65326,120.84121
150.75377,139.43216
170.85428,158.02312
190.95477,176.61407
211.05528,195.20503
231.15578,213.79597
251.25629,232.38693
271.35678,250.97789
291.45728,269.56885
311.5578,288.1598
331.6583,306.75076
351.7588,325.3417
371.85928,343.93268
391.9598,693.8236
412.0603,381.11456
432.1608,399.70554
452.2613,418.29648
472.36182,436.88745
492.4623,455.4784
512.5628,474.06934
532.6633,492.6603
552.7638,511.25125
572.8643,851.7422
592.96484,548.43317
613.0653,886.3241
633.16583,585.61505
653.26636,604.20605
673.3668,622.797
693.46735,641.38794
713.5678,659.9789
733.66833,678.5698
753.76886,697.1608
773.8693,1034.8518
793.96985,734.3427
814.0704,752.93365
834.17084,771.5246
854.27136,790.1156
874.3719,808.70654
894.47235,827.2975
914.5729,1164.3884
934.67334,1189.6794
954.77386,883.0704
974.8744,901.6613
994.97485,920.25226
1015.0754,938.8432
1035.1759,957.43414
1055.2764,976.02515
1075.3768,994.6161
1095.4774,1013.20703
1115.5779,1031.798
1135.6783,1050.3889
1155.7789,1068.9799
1175.8794,1403.4708
1195.9799,1106.1619
1216.0804,1457.1527
1236.1809,1143.3438
1256.2814,1161.9347
1276.382,1180.5256
1296.4824,1199.1166
1316.5829,1217.7075
1336.6835,1236.2985
1356.7839,1254.8894
1376.8844,1273.4803
1396.985,1292.0714
1417.0854,1310.6624
1437.1859,1329.2533
1457.2864,1347.8442
1477.387,1366.4352
1497.4874,1385.0261
1517.5879,1403.6171
1537.6885,1422.208
1557.789,1440.799
1577.8894,1781.49
1597.99,1477.981
1618.0905,1496.5719
1638.1909,1515.1628
1658.2915,1533.7538
1678.392,1552.3447
1698.4924,1570.9357
1718.593,1589.5266
1738.6935,1608.1176
1758.794,1626.7085
1778.8945,1645.2994
1798.995,1663.8905
1819.0955,1682.4814
1839.1959,1701.0724
1859.2965,2047.7633
1879.397,1738.2543
1899.4974,1756.8452
1919.598,2093.6362
1939.6985,1794.0271
1959.799,1812.618
1979.8995,2151.209
2000.0,1849.8
