X,Y
-2000.0,-305.8
-1979.8995,-302.72662
-1959.799,96.94673
-1939.6985,-296.5799
-1919.598,-293.50653
-1899.4974,-290.43317
-1879.397,-287.3598
-1859.2965,-284.28644
-1839.1959,-281.21307
-1819.0955,-278.1397
-1798.995,-275.06635
-1778.8945,-271.99295
-1758.794,129.7804
-1738.6935,133.75377
-1718.593,-262.77286
-1698.4924,-259.6995
-1678.392,-256.62613
-1658.2915,-253.55276
-1638.1909,-250.4794
-1618.0905,-247.40604
-1597.99,-244.33266
-1577.8894,-241.2593
-1557.789,-238.18593
-1537.6885,-235.11256
-1517.5879,-232.0392
-1497.4874,-228.96584
-1477.387,-225.89246
-1457.2864,-222.81909
-1437.1859,-219.74573
-1417.0854,188.22763
-1396.985,-213.599
-1376.8844,-210.52563
-1356.7839,-207.45226
-1336.6835,-204.37889
-1316.5829,-201.30553
-1296.4824,-198.23216
-1276.382,-195.1588
-1256.2814,-192.08543
-1236.1809,-189.01205
-1216.0804,-185.93869
-1195.9799,-182.86533
-1175.8794,-179.79196
-1155.7789,-176.7186
-1135.6783,-173.64523
-1115.5779,-170.57185
-1095.4774,237.4015
-1075.3768,-164.42513
-1055.2764,245.04825
-1035.1759,-158.2784
-1015.0754,-155.20503
-994.97485,-152.13165
-974.8744,-149.05829
-954.77386,-145.98492
-934.67334,261.18845
-914.5729,-139.8382
-894.47235,-136.76483
-874.3719,-133.69145
-854.27136,-130.61809
-834.17084,-127.54472
-814.0704,-124.47136
-793.96985,-121.39799
-773.8693,-118.32462
-753.76886,-115.25126
-733.66833,-112.17789
-713.5678,-109.10452
-693.46735,-106.03116
-673.3668,-102.95779
-653.26636,-99.88442
-633.16583,-96.81106
-613.0653,-93.737686
-592.96484,-90.66432
-572.8643,-87.59096
-552.7638,-84.517586
-532.6633,-81.44422
-512.5628,-78.37086
-492.4623,-75.297485
-472.36182,-72.22412
-452.2613,-69.15076
-432.1608,-66.077385
-412.0603,-63.00402
-391.9598,-59.930653
-371.85928,-56.857285
-351.7588,-53.78392
-331.6583,-50.710552
-311.5578,-47.637184
-291.45728,-44.56382
-271.35678,-41.49045
-251.25629,-38.417084
-231.15578,-35.34372
-211.05528,-32.27035
-190.95477,-29.196985
-170.85428,-26.123617
-150.75377,-23.050251
-130.65326,384.6231
-110.552765,-16.903517
-90.45226,-13.830151
-70.35176,-10.7567835
-50.251255,-7.6834173
-30.150753,-4.61005
-10.050251,-1.5366834
10.050251,1.5366834
30.150753,4.61005
50.251255,414.0834
70.35176,10.7567835
90.45226,13.830151
110.552765,16.903517
130.65326,19.976885
150.75377,23.050251
170.85428,26.123617
190.95477,29.196985
211.05528,32.27035
231.15578,35.34372
251.25629,38.417084
271.35678,41.49045
291.45728,44.56382
311.5578,47.637184
331.6583,50.710552
351.7588,53.78392
371.85928,56.857285
391.9598,59.930653
412.0603,63.00402
432.1608,66.077385
452.2613,69.15076
472.36182,475.5241
492.4623,75.297485
512.5628,78.37086
532.6633,81.44422
552.7638,84.517586
572.8643,87.59096
592.96484,90.66432
613.0653,93.737686
633.16583,96.81106
653.26636,99.88442
673.3668,102.95779
693.46735,106.03116
713.5678,109.10452
733.66833,112.17789
753.76886,115.25126
773.8693,118.32462
793.96985,121.39799
814.0704,124.47136
834.17084,127.54472
854.27136,130.61809
874.3719,133.69145
894.47235,136.76483
914.5729,139.8382
934.67334,142.91156
954.77386,145.98492
974.8744,149.05829
994.97485,152.13165
1015.0754,155.20503
1035.1759,158.2784
1055.2764,161.35176
1075.3768,164.42513
1095.4774,167.49849
1115.5779,170.57185
1135.6783,173.64523
1155.7789,176.7186
1175.8794,179.79196
1195.9799,182.86533
1216.0804,185.93869
1236.1809,189.01205
1256.2814,192.08543
1276.382,195.1588
1296.4824,198.23216
1316.5829,201.30553
1336.6835,204.37889
1356.7839,207.45226
1376.8844,210.52563
1396.985,213.599
1417.0854,216.67236
1437.1859,219.74573
1457.2864,222.81909
1477.387,225.89246
1497.4874,228.96584
1517.5879,232.0392
1537.6885,235.11256
1557.789,238.18593
1577.8894,241.2593
1597.99,244.33266
1618.0905,247.40604
1638.1909,250.4794
1658.2915,253.55276
1678.392,256.62613
1698.4924,259.6995
1718.593,262.77286
1738.6935,265.84622
1758.794,268.9196
1778.8945,271.99295
1798.995,275.06635
1819.0955,278.1397
1839.1959,281.21307
1859.2965,284.28644
1879.397,287.3598
1899.4974,290.43317
1919.598,293.50653
1939.6985,296.5799
1959.799,299.65326
1979.8995,302.72662
2000.0,305.8
