X,Y
-2000.0,-931.2
-1979.8995,-921.8412
-1959.799,-912.4824
-1939.6985,-1571.4287
-1919.598,-893.76483
-1899.4974,-884.406
-1879.397,-875.04724
-1859.2965,-865.6884
-1839.1959,-856.32965
-1819.0955,-846.9708
-1798.995,-837.61206
-1778.8945,-828.2533
-1758.794,-818.8945
-1738.6935,-809.5357
-1718.593,-800.1769
-1698.4924,-790.8181
-1678.392,-1132.0394
-1658.2915,-184.10939
-1638.1909,-762.7417
-1618.0905,-151.98047
-1597.99,-744.0241
-1577.8894,-1651.5264
-1557.789,-725.3065
-1537.6885,-546.0368
-1517.5879,-706.5889
-1497.4874,-1006.2365
-1477.387,-687.87134
-1457.2864,-678.5126
-1437.1859,-669.15375
-1417.0854,-659.795
-1396.985,-763.817
-1376.8844,-641.0774
-1356.7839,-792.23346
-1336.6835,-622.3598
-1316.5829,-613.001
-1296.4824,-603.6422
-1276.382,-594.28345
-1256.2814,-584.9246
-1236.1809,-575.56586
-1216.0804,-566.20703
-1195.9799,-556.84827
-1175.8794,-547.48944
-1155.7789,85.089424
-1135.6783,-528.77185
-1115.5779,-519.4131
-1095.4774,-510.05426
-1075.3768,-500.69547
-1055.2764,282.09958
-1035.1759,-481.97787
-1015.0754,-472.6191
-994.97485,-463.2603
-974.8744,-453.90152
-954.77386,73.07107
-934.67334,-435.18393
-914.5729,-425.82513
-894.47235,-416.46634
-874.3719,-407.10754
-854.27136,-397.74875
-834.17084,-388.38995
-814.0704,-379.03116
-793.96985,-369.67236
-773.8693,-360.31357
-753.76886,-350.95477
-733.66833,-341.59598
-713.5678,-293.51947
-693.46735,-322.8784
-673.3668,-313.5196
-653.26636,-304.1608
-633.16583,-526.0252
-613.0653,-983.2986
-592.96484,-276.0844
-572.8643,-266.72562
-552.7638,-793.3176
-532.6633,-248.00804
-512.5628,-238.64925
-492.4623,-229.29045
-472.36182,-219.93166
-452.2613,-210.57286
-432.1608,-201.21407
-412.0603,-191.85527
-391.9598,-182.49648
-371.85928,-173.1377
-351.7588,-163.7789
-331.6583,-154.4201
-311.5578,-144.07373
-291.45728,-135.70251
-271.35678,-126.34372
-251.25629,-116.984924
-231.15578,-107.62613
-211.05528,-98.267334
-190.95477,-88.90855
-170.85428,-79.54975
-150.75377,-798.2134
-130.65326,-159.43259
-110.552765,-51.473366
-90.45226,-42.114574
-70.35176,-32.75578
-50.251255,-23.396984
-30.150753,-14.038191
-10.050251,-4.679397
10.050251,4.679397
30.150753,14.038191
50.251255,23.396984
70.35176,50.579422
90.45226,42.114574
110.552765,51.473366
130.65326,190.79109
150.75377,70.190956
170.85428,79.54975
190.95477,88.90855
211.05528,98.267334
231.15578,506.1651
251.25629,116.984924
271.35678,126.34372
291.45728,64.79217
311.5578,145.06131
331.6583,154.4201
351.7588,163.7789
371.85928,173.1377
391.9598,182.49648
412.0603,191.85527
432.1608,201.21407
452.2613,210.57286
472.36182,219.93166
492.4623,229.29045
512.5628,238.64925
532.6633,248.00804
552.7638,257.36682
572.8643,266.72562
592.96484,276.0844
613.0653,285.4432
633.16583,294.802
653.26636,304.1608
673.3668,313.5196
693.46735,322.8784
713.5678,332.23718
733.66833,341.59598
753.76886,350.95477
773.8693,360.31357
793.96985,369.67236
814.0704,379.03116
834.17084,388.38995
854.27136,397.74875
874.3719,407.10754
894.47235,416.46634
914.5729,425.82513
934.67334,435.18393
954.77386,444.54272
974.8744,453.90152
994.97485,463.2603
1015.0754,472.6191
1035.1759,397.85126
1055.2764,491.33667
1075.3768,500.69547
1095.4774,200.52338
1115.5779,519.4131
1135.6783,528.77185
1155.7789,538.1307
1175.8794,560.9664
1195.9799,556.84827
1216.0804,759.8799
1236.1809,575.56586
1256.2814,584.9246
1276.382,594.28345
1296.4824,603.6422
1316.5829,613.001
1336.6835,622.3598
1356.7839,631.71857
1376.8844,641.0774
1396.985,650.43616
1417.0854,659.795
1437.1859,669.15375
1457.2864,678.5126
1477.387,687.87134
1497.4874,697.23016
1517.5879,706.5889
1537.6885,901.7535
1557.789,725.3065
1577.8894,734.66534
1597.99,48.865723
1618.0905,753.38293
1638.1909,577.2221
1658.2915,591.996
1678.392,781.4593
1698.4924,790.8181
1718.593,414.3594
1738.6935,809.5357
1758.794,818.8945
1778.8945,828.2533
1798.995,271.78693
1819.0955,846.9708
1839.1959,856.32965
1859.2965,865.6884
1879.397,875.04724
1899.4974,970.9446
1919.598,893.76483
1939.6985,903.1236
1959.799,912.4824
1979.8995,921.8412
2000.0,959.0732
