X,Y
-2000.0,-1796.6
-1979.8995,-1778.5437
-1959.799,-1760.4874
-1939.6985,-1742.4312
-1919.598,-1724.3749
-1899.4974,-1706.3186
-1879.397,-1688.2623
-1859.2965,-1670.206
-1839.1959,-1652.1498
-1819.0955,-1634.0935
-1798.995,-1616.0372
-1778.8945,-1597.981
-1758.794,-1579.9247
-1738.6935,-1561.8683
-1718.593,-2006.3579
-1698.4924,-1525.7557
-1678.392,-1507.6995
-1658.2915,-1609.8081
-1638.1909,-1451.595
-1618.0905,-1453.5306
-1597.99,-1410.9109
-1577.8894,-1417.4181
-1557.789,-1399.3618
-1537.6885,-1018.61566
-1517.5879,-1363.2493
-1497.4874,-1345.193
-1477.387,-1327.1367
-1457.2864,-2338.7788
-1437.1859,-1291.0242
-1417.0854,-970.38025
-1396.985,-821.91644
-1376.8844,-1236.8552
-1356.7839,-1218.799
-1336.6835,-1200.7427
-1316.5829,-1847.0801
-1296.4824,-315.6939
-1276.382,-1146.5739
-1256.2814,-1128.5176
-1236.1809,-1110.4613
-1216.0804,-1092.405
-1195.9799,-1542.3533
-1175.8794,-1015.50836
-1155.7789,-931.0885
-1135.6783,-1020.1799
-1115.5779,-1946.0168
-1095.4774,-963.57825
-1075.3768,-966.01105
-1055.2764,-947.9548
-1035.1759,-929.8985
-1015.0754,-911.8422
-994.97485,-893.78595
-974.8744,-875.7297
-954.77386,-1103.214
-934.67334,-839.61707
-914.5729,-586.4082
-894.47235,-803.5045
-874.3719,-785.44824
-854.27136,-801.19824
-834.17084,-594.75
-814.0704,-673.7008
-793.96985,-907.26215
-773.8693,-904.1987
-753.76886,-677.11053
-733.66833,-659.05426
-713.5678,-640.998
-693.46735,-332.7542
-673.3668,-604.88544
-653.26636,-586.82916
-633.16583,-568.7729
-613.0653,-270.51474
-592.96484,-682.26807
-572.8643,-514.604
-552.7638,-496.54773
-532.6633,120.85404
-512.5628,-1075.87
-492.4623,-442.3789
-472.36182,-424.3226
-452.2613,-526.1213
-432.1608,-388.21005
-412.0603,128.68364
-391.9598,-273.04355
-371.85928,-622.47394
-351.7588,449.83484
-331.6583,-297.92865
-311.5578,-770.16034
-291.45728,-705.77405
-271.35678,-243.7598
-251.25629,-940.35864
-231.15578,-207.64723
-211.05528,190.08055
-190.95477,-171.53467
-170.85428,-153.4784
-150.75377,21.602692
-130.65326,-137.6088
-110.552765,701.67444
-90.45226,-81.253265
-70.35176,-63.196983
-50.251255,286.33893
-30.150753,-27.084421
-10.050251,-9.028141
10.050251,9.028141
30.150753,27.084421
50.251255,1145.886
70.35176,1072.1646
90.45226,81.253265
110.552765,99.30955
130.65326,-314.037
150.75377,-124.31265
170.85428,153.4784
190.95477,831.1196
211.05528,189.59096
231.15578,207.64723
251.25629,225.70352
271.35678,154.5656
291.45728,261.81607
311.5578,312.55594
331.6583,297.92865
351.7588,315.98492
371.85928,334.0412
391.9598,352.09747
412.0603,293.6099
432.1608,388.21005
452.2613,258.28226
472.36182,424.3226
492.4623,816.5399
512.5628,488.05847
532.6633,400.21338
552.7638,678.0381
572.8643,814.631
592.96484,532.6603
613.0653,550.71655
633.16583,568.7729
653.26636,586.82916
673.3668,1032.4612
693.46735,622.9417
713.5678,770.4049
733.66833,679.0149
753.76886,677.11053
773.8693,695.1668
793.96985,713.22314
814.0704,731.2794
834.17084,749.3357
854.27136,767.39197
874.3719,852.0697
894.47235,803.5045
914.5729,821.5608
934.67334,839.61707
954.77386,857.67334
974.8744,875.7297
994.97485,893.78595
1015.0754,824.36926
1035.1759,929.8985
1055.2764,947.9548
1075.3768,966.01105
1095.4774,984.0673
1115.5779,1002.1236
1135.6783,1020.1799
1155.7789,987.1128
1175.8794,1056.2925
1195.9799,1074.3488
1216.0804,1092.405
1236.1809,1110.4613
1256.2814,1128.5176
1276.382,1146.5739
1296.4824,1164.6301
1316.5829,1182.6864
1336.6835,1200.7427
1356.7839,1168.24
1376.8844,1000.50775
1396.985,1180.9888
1417.0854,1272.9679
1437.1859,1291.0242
1457.2864,936.64935
1477.387,1327.1367
1497.4874,1345.193
1517.5879,1363.2493
1537.6885,2297.1409
1557.789,1399.3618
1577.8894,1417.4181
1597.99,1264.296
1618.0905,2531.4775
1638.1909,1471.5869
1658.2915,1482.1359
1678.392,1539.1614
1698.4924,1525.7557
1718.593,1543.812
1738.6935,1561.8683
1758.794,1579.9247
1778.8945,1597.981
1798.995,1616.0372
1819.0955,1634.0935
1839.1959,1652.1498
1859.2965,1670.206
1879.397,1315.3636
1899.4974,1399.1957
1919.598,1785.5524
1939.6985,2605.9556
1959.799,886.714
1979.8995,1834.9868
2000.0,1796.6
