X,Y
-2000.0,-11.608
-1959.596,-11.373495
-1919.1919,-11.138989
-1878.7878,-10.904485
-1838.3838,-10.66998
-1797.9799,-28.630302
-1757.5758,-10.20097
-1717.1718,-9.966465
-1676.7677,-9.731959
-1636.3636,-9.497455
-1595.9596,-9.26295
-1555.5555,-9.028444
-1515.1515,-8.79394
-1474.7474,-8.559434
-1434.3434,-8.324929
-1393.9395,-8.090425
-1353.5354,-7.8559194
-1313.1313,-38.043575
-1272.7273,-7.386909
-1232.3232,-7.152404
-1191.9192,-6.917899
-1151.5151,-6.683394
-1111.1111,-6.448889
-1070.707,-6.2143836
-1030.303,-5.979879
-989.899,-75.773964
-949.49493,-5.5108685
-909.0909,-5.276364
-868.6869,-5.0418587
-828.28284,-4.8073535
-787.8788,40.9605
-747.47473,-4.3383436
-707.0707,-4.1038384
-666.6667,-3.8693333
-626.26263,-3.6348283
-585.8586,-17.933023
-545.4545,-3.1658182
-505.0505,-2.931313
-464.64645,-2.696808
-424.24243,-12.215017
-383.83838,-2.227798
-343.43436,-1.9932929
-303.0303,-1.7587879
-262.62625,-1.5242828
-222.22223,-1.2897778
-181.81818,135.01408
-141.41414,-0.8207677
-101.0101,-0.58626264
-60.60606,-0.3517576
-20.20202,-0.11725253
20.20202,-7.606191
60.60606,0.3517576
101.0101,0.58626264
141.41414,0.8207677
181.81818,-9.593009
222.22223,28.842724
262.62625,1.5242828
303.0303,17.733255
343.43436,1.9932929
383.83838,6.472464
424.24243,2.462303
464.64645,2.696808
505.0505,2.931313
545.4545,3.1658182
585.8586,3.4003232
626.26263,3.6348283
666.6667,71.410995
707.0707,-19.300247
747.47473,4.3383436
787.8788,4.5728483
828.28284,4.8073535
868.6869,5.0418587
909.0909,-1.6859382
949.49493,5.5108685
989.899,5.7453737
1030.303,5.979879
1070.707,6.2143836
1111.1111,6.448889
1151.5151,-39.775784
1191.9192,6.917899
1232.3232,7.152404
1272.7273,7.386909
1313.1313,7.621414
1353.5354,7.8559194
1393.9395,8.090425
1434.3434,-7.304884
1474.7474,8.559434
1515.1515,8.79394
1555.5555,9.028444
1595.9596,9.26295
1636.3636,9.497455
1676.7677,-26.967014
1717.1718,9.966465
1757.5758,10.20097
1797.9799,10.435474
1838.3838,10.66998
1878.7878,10.904485
1919.1919,2.0946531
1959.596,12.2296095
2000.0,11.608
