X,Y
-2000.0,-427.2
-1979.8995,-422.90652
-1959.799,-6.0130653
-1939.6985,-414.3196
-1919.598,-410.02612
-1899.4974,-405.73267
-1879.397,-401.4392
-1859.2965,-397.14572
-1839.1959,-392.85226
-1819.0955,-388.5588
-1798.995,-384.26532
-1778.8945,-379.97186
-1758.794,-375.6784
-1738.6935,-371.38492
-1718.593,-367.09146
-1698.4924,-362.798
-1678.392,-358.50452
-1658.2915,-354.21106
-1638.1909,-349.9176
-1618.0905,-345.6241
-1597.99,-341.33066
-1577.8894,-337.0372
-1557.789,-332.7437
-1537.6885,-328.45026
-1517.5879,86.943214
-1497.4874,-319.8633
-1477.387,-315.56985
-1457.2864,-311.27637
-1437.1859,105.01708
-1417.0854,-302.68945
-1396.985,-298.39597
-1376.8844,-294.1025
-1356.7839,-289.80905
-1336.6835,-285.51556
-1316.5829,-281.2221
-1296.4824,129.87135
-1276.382,-272.63516
-1256.2814,-268.3417
-1236.1809,-264.04825
-1216.0804,-259.75476
-1195.9799,-255.4613
-1175.8794,-251.16785
-1155.7789,-246.87437
-1135.6783,167.9191
-1115.5779,-238.28743
-1095.4774,-233.99397
-1075.3768,-229.7005
-1055.2764,-225.40703
-1035.1759,-221.11357
-1015.0754,-216.8201
-994.97485,-212.52663
-974.8744,-208.23317
-954.77386,-203.9397
-934.67334,-199.64622
-914.5729,-195.35277
-894.47235,-191.0593
-874.3719,-186.76582
-854.27136,-182.47237
-834.17084,-178.1789
-814.0704,-173.88542
-793.96985,-169.59196
-773.8693,-165.2985
-753.76886,-161.00502
-733.66833,-156.71156
-713.5678,-152.41809
-693.46735,-148.12462
-673.3668,-143.83116
-653.26636,-139.53769
-633.16583,-135.24422
-613.0653,-130.95076
-592.96484,-126.65729
-572.8643,-122.363815
-552.7638,-118.07035
-532.6633,-113.776886
-512.5628,-109.48341
-492.4623,-105.18995
-472.36182,-100.896484
-452.2613,-96.60301
-432.1608,325.19046
-412.0603,-88.01608
-391.9598,-83.72261
-371.85928,336.27084
-351.7588,-75.13568
-331.6583,340.15778
-311.5578,356.65125
-291.45728,345.94473
-271.35678,-57.961807
-251.25629,-53.668343
-231.15578,-49.374874
-211.05528,-45.081406
-190.95477,-40.78794
-170.85428,-36.494473
-150.75377,389.399
-130.65326,391.09247
-110.552765,-23.61407
-90.45226,-19.320602
-70.35176,-15.027136
-50.251255,-10.733668
-30.150753,417.55978
-10.050251,-2.1467338
10.050251,2.1467338
30.150753,6.440201
50.251255,10.733668
70.35176,15.027136
90.45226,425.0206
110.552765,23.61407
130.65326,27.907537
150.75377,32.201004
170.85428,463.09448
190.95477,459.78793
211.05528,45.081406
231.15578,49.374874
251.25629,53.668343
271.35678,57.961807
291.45728,62.255276
311.5578,477.44873
331.6583,70.84221
351.7588,75.13568
371.85928,79.429146
391.9598,83.72261
412.0603,88.01608
432.1608,92.30955
452.2613,513.003
472.36182,100.896484
492.4623,521.68994
512.5628,109.48341
532.6633,113.776886
552.7638,118.07035
572.8643,122.363815
592.96484,126.65729
613.0653,130.95076
633.16583,135.24422
653.26636,139.53769
673.3668,143.83116
693.46735,148.12462
713.5678,152.41809
733.66833,156.71156
753.76886,161.00502
773.8693,165.2985
793.96985,574.19196
814.0704,592.38544
834.17084,599.0789
854.27136,182.47237
874.3719,615.16583
894.47235,191.0593
914.5729,195.35277
934.67334,199.64622
954.77386,203.9397
974.8744,208.23317
994.97485,212.52663
1015.0754,216.8201
1035.1759,221.11357
1055.2764,225.40703
1075.3768,229.7005
1095.4774,233.99397
1115.5779,651.2874
1135.6783,662.2809
1155.7789,246.87437
1175.8794,251.16785
1195.9799,255.4613
1216.0804,671.9548
1236.1809,264.04825
1256.2814,268.3417
1276.382,272.63516
1296.4824,276.92865
1316.5829,281.2221
1336.6835,285.51556
1356.7839,289.80905
1376.8844,294.1025
1396.985,298.39597
1417.0854,302.68945
1437.1859,710.6829
1457.2864,311.27637
1477.387,315.56985
1497.4874,319.8633
1517.5879,324.15677
1537.6885,737.55023
1557.789,738.7437
1577.8894,337.0372
1597.99,341.33066
1618.0905,761.8241
1638.1909,349.9176
1658.2915,354.21106
1678.392,358.50452
1698.4924,767.498
1718.593,367.09146
1738.6935,371.38492
1758.794,375.6784
1778.8945,379.97186
1798.995,384.26532
1819.0955,388.5588
1839.1959,801.4523
1859.2965,817.44574
1879.397,401.4392
1899.4974,405.73267
1919.598,410.02612
1939.6985,835.4196
1959.799,827.01306
1979.8995,422.90652
2000.0,427.2
