X,Y
-2000.0,-1694.8
-1979.8995,-1677.7668
-1959.799,-1501.7317
-1939.6985,-1921.9735
-1919.598,-1956.9232
-1899.4974,-1609.6342
-1879.397,-1592.601
-1859.2965,-1575.5679
-1839.1959,-1506.7146
-1819.0955,-1221.2385
-1798.995,-1711.2234
-1778.8945,-1507.4352
-1758.794,-1490.402
-1738.6935,-1473.3689
-1718.593,-1473.8646
-1698.4924,-1435.3431
-1678.392,-1422.2693
-1658.2915,-1590.2504
-1638.1909,-1388.203
-1618.0905,-1371.1698
-1597.99,-1354.1367
-1577.8894,-1337.1035
-1557.789,-1320.0703
-1537.6885,-1446.6385
-1517.5879,-1607.4884
-1497.4874,-1268.9708
-1477.387,-1251.9377
-1457.2864,-1351.2397
-1437.1859,-1217.8713
-1417.0854,-1200.8381
-1396.985,-1183.805
-1376.8844,-1166.7719
-1356.7839,-1149.7386
-1336.6835,-982.2861
-1316.5829,-1115.6724
-1296.4824,-1207.4764
-1276.382,-1356.0184
-1256.2814,-1210.7357
-1236.1809,-1047.5397
-1216.0804,-1098.3079
-1195.9799,-1013.4734
-1175.8794,-978.99615
-1155.7789,-987.8897
-1135.6783,-962.37384
-1115.5779,-945.3407
-1095.4774,-928.30756
-1075.3768,-699.97577
-1055.2764,-894.2412
-1035.1759,-1071.7258
-1015.0754,-860.17487
-994.97485,-843.1417
-974.8744,-826.1085
-954.77386,-1003.73126
-934.67334,-792.04224
-914.5729,-775.00903
-894.47235,-757.9759
-874.3719,-740.9427
-854.27136,-723.90955
-834.17084,-731.84015
-814.0704,-689.8432
-793.96985,-672.81006
-773.8693,-471.9729
-753.76886,-638.7437
-733.66833,-361.1308
-713.5678,-892.558
-693.46735,-587.6442
-673.3668,-570.6111
-653.26636,-794.05896
-633.16583,-258.77576
-613.0653,-631.918
-592.96484,-693.15594
-572.8643,-485.44522
-552.7638,-468.41205
-532.6633,-451.3789
-512.5628,-434.34573
-492.4623,-634.24664
-472.36182,-400.2794
-452.2613,-383.24625
-432.1608,-366.21307
-412.0603,-349.1799
-391.9598,-332.14673
-371.85928,-234.48975
-351.7588,-298.0804
-331.6583,-281.04724
-311.5578,-264.01407
-291.45728,-246.98091
-271.35678,-229.94774
-251.25629,-480.16714
-231.15578,-195.88141
-211.05528,-237.86278
-190.95477,-161.81508
-170.85428,-144.7819
-150.75377,-127.74874
-130.65326,5.5885935
-110.552765,-93.68241
-90.45226,-76.64925
-70.35176,-59.61608
-50.251255,-42.582916
-30.150753,174.76933
-10.050251,-125.541336
10.050251,-313.20392
30.150753,25.54975
50.251255,42.582916
70.35176,-103.099464
90.45226,18.573582
110.552765,93.68241
130.65326,110.715576
150.75377,127.74874
170.85428,144.7819
190.95477,161.81508
211.05528,222.75076
231.15578,195.88141
251.25629,212.91457
271.35678,229.94774
291.45728,458.06268
311.5578,522.6892
331.6583,281.04724
351.7588,298.0804
371.85928,381.45514
391.9598,332.14673
412.0603,349.1799
432.1608,366.21307
452.2613,484.49518
472.36182,338.75546
492.4623,347.9441
512.5628,434.34573
532.6633,766.54913
552.7638,402.50778
572.8643,485.44522
592.96484,502.4784
613.0653,519.51154
633.16583,395.1452
653.26636,553.5779
673.3668,570.6111
693.46735,805.9955
713.5678,604.67737
733.66833,621.7106
753.76886,638.7437
773.8693,655.77686
793.96985,672.81006
814.0704,478.49606
834.17084,706.8764
854.27136,559.77765
874.3719,561.8952
894.47235,757.9759
914.5729,775.00903
934.67334,792.04224
954.77386,809.0754
974.8744,627.2441
994.97485,843.1417
1015.0754,860.17487
1035.1759,877.20807
1055.2764,1074.8638
1075.3768,911.27435
1095.4774,1226.3595
1115.5779,945.3407
1135.6783,962.37384
1155.7789,979.40704
1175.8794,996.4402
1195.9799,1105.132
1216.0804,817.5583
1236.1809,1047.5397
1256.2814,1159.2498
1276.382,1081.6061
1296.4824,1074.3834
1316.5829,1400.1816
1336.6835,1132.7056
1356.7839,973.1358
1376.8844,1166.7719
1396.985,1153.9596
1417.0854,1200.8381
1437.1859,1217.8713
1457.2864,1234.9045
1477.387,1251.9377
1497.4874,1268.9708
1517.5879,1286.004
1537.6885,1303.0372
1557.789,1039.2178
1577.8894,1337.1035
1597.99,1354.1367
1618.0905,1443.9545
1638.1909,1334.3986
1658.2915,1405.2362
1678.392,1407.0806
1698.4924,1439.3025
1718.593,1456.3357
1738.6935,1473.3689
1758.794,1490.402
1778.8945,1369.9441
1798.995,1231.6018
1819.0955,1766.6709
1839.1959,1578.0469
1859.2965,1575.5679
1879.397,1592.601
1899.4974,1609.6342
1919.598,1729.0006
1939.6985,1879.3746
1959.799,1660.7336
1979.8995,1677.7668
2000.0,1549.9648
