X,Y
-2000.0,-2.078
-1959.596,-2.0360203
-1919.1919,-1.9940404
-1878.7878,11.696034
-1838.3838,-1.9100808
-1797.9799,-1.868101
-1757.5758,-1.8261212
-1717.1718,-1.7841414
-1676.7677,-1.7421616
-1636.3636,-1.7001818
-1595.9596,-1.658202
-1555.5555,-1.6162223
-1515.1515,-31.092138
-1474.7474,-1.5322627
-1434.3434,-1.4902828
-1393.9395,33.324757
-1353.5354,-1.4063232
-1313.1313,-1.3643434
-1272.7273,-1.3223636
-1232.3232,-33.550926
-1191.9192,-1.238404
-1151.5151,-1.1964242
-1111.1111,-12.173924
-1070.707,-1.1124647
-1030.303,-1.0704849
-989.899,-1.0285051
-949.49493,36.025837
-909.0909,-0.94454545
-868.6869,-0.90256566
-828.28284,-0.86058587
-787.8788,0.33526582
-747.47473,-0.7766263
-707.0707,-0.73464644
-666.6667,-0.69266665
-626.26263,-0.65068686
-585.8586,-0.6087071
-545.4545,-0.5667273
-505.0505,-0.5247475
-464.64645,-0.48276767
-424.24243,41.472214
-383.83838,-0.3988081
-343.43436,-0.35682827
-303.0303,-0.31484848
-262.62625,-0.2728687
-222.22223,-0.23088889
-181.81818,-0.18890908
-141.41414,-0.1469293
-101.0101,-0.1049495
-60.60606,-0.0629697
-20.20202,44.067635
20.20202,0.020989899
60.60606,0.0629697
101.0101,-5.038033
141.41414,0.1469293
181.81818,0.18890908
222.22223,0.23088889
262.62625,0.2728687
303.0303,0.31484848
343.43436,0.35682827
383.83838,-17.615381
424.24243,15.03919
464.64645,0.48276767
505.0505,0.5247475
545.4545,0.5667273
585.8586,0.6087071
626.26263,-26.68801
666.6667,0.69266665
707.0707,66.56826
747.47473,0.7766263
787.8788,0.8186061
828.28284,0.86058587
868.6869,0.57032055
909.0909,0.94454545
949.49493,0.98652524
989.899,1.0285051
1030.303,26.201967
1070.707,1.1124647
1111.1111,1.1544445
1151.5151,1.1964242
1191.9192,1.238404
1232.3232,1.2803838
1272.7273,1.3223636
1313.1313,1.3643434
1353.5354,24.856207
1393.9395,1.448303
1434.3434,1.4902828
1474.7474,1.5322627
1515.1515,92.02696
1555.5555,1.6162223
1595.9596,1.658202
1636.3636,1.7001818
1676.7677,1.7421616
1717.1718,1.7841414
1757.5758,1.8261212
1797.9799,65.28141
1838.3838,-97.028824
1878.7878,1.9520606
1919.1919,1.9940404
1959.596,2.0360203
2000.0,2.078
